Station,Date,WeatherType
VNY,19510105,80
VNY,19510106,80
VNY,19510107,80
VNY,19510108,80
VNY,19510109,80
VNY,19510110,80
VNY,19510111,80
VNY,19510112,80
VNY,19510113,80
VNY,19510114,80
VNY,19510115,80
VNY,19510116,80
VNY,19510117,80
VNY,19510118,80
VNY,19510119,80
VNY,19510120,80
VNY,19510121,80
VNY,19510122,80
VNY,19510123,80
VNY,19510124,80
VNY,19510125,80
VNY,19510126,80
VNY,19510127,80
VNY,19510128,80
VNY,19510129,80
VNY,19510130,80
VNY,19510131,80
VNY,19510201,80
VNY,19510202,80
VNY,19510203,80
VNY,19510204,80
VNY,19510205,80
VNY,19510206,80
VNY,19510207,80
VNY,19510208,80
VNY,19510209,80
VNY,19510210,80
VNY,19510211,80
VNY,19510212,80
VNY,19510213,80
VNY,19510214,80
VNY,19510215,80
VNY,19510216,80
VNY,19510217,80
VNY,19510218,80
VNY,19510219,80
VNY,19510220,80
VNY,19510221,80
VNY,19510222,80
VNY,19510223,80
VNY,19510224,80
VNY,19510225,80
VNY,19510226,80
VNY,19510227,80
VNY,19510228,80
VNY,19510301,80
VNY,19510302,80
VNY,19510303,80
VNY,19510304,80
VNY,19510305,80
VNY,19510306,80
VNY,19510307,80
VNY,19510308,80
VNY,19510309,80
VNY,19510310,80
VNY,19510311,80
VNY,19510312,80
VNY,19510313,80
VNY,19510314,80
VNY,19510315,80
VNY,19510316,80
VNY,19510317,80
VNY,19510318,80
VNY,19510319,80
VNY,19510320,80
VNY,19510321,80
VNY,19510322,80
VNY,19510323,80
VNY,19510324,80
VNY,19510325,80
VNY,19510326,80
VNY,19510327,80
VNY,19510328,80
VNY,19510329,80
VNY,19510330,80
VNY,19510331,80
VNY,19510401,80
VNY,19510402,80
VNY,19510403,80
VNY,19510404,80
VNY,19510405,80
VNY,19510406,80
VNY,19510407,80
VNY,19510408,80
VNY,19510409,80
VNY,19510410,80
VNY,19510411,80
VNY,19510412,80
VNY,19510413,80
VNY,19510414,80
VNY,19510415,80
VNY,19510416,80
VNY,19510417,80
VNY,19510418,80
VNY,19510419,80
VNY,19510420,80
VNY,19510421,80
VNY,19510422,80
VNY,19510423,80
VNY,19510424,80
VNY,19510425,80
VNY,19510426,80
VNY,19510427,80
VNY,19510428,80
VNY,19510429,80
VNY,19510430,80
VNY,19510501,80
VNY,19510502,80
VNY,19510503,80
VNY,19510504,80
VNY,19510505,80
VNY,19510506,80
VNY,19510507,80
VNY,19510508,80
VNY,19510509,80
VNY,19510510,80
VNY,19510511,80
VNY,19510512,80
VNY,19510513,80
VNY,19510514,80
VNY,19510515,80
VNY,19510516,80
VNY,19510517,80
VNY,19510518,80
VNY,19510519,80
VNY,19510520,80
VNY,19510521,80
VNY,19510522,80
VNY,19510523,80
VNY,19510524,80
VNY,19510525,80
VNY,19510526,80
VNY,19510527,80
VNY,19510528,80
VNY,19510529,80
VNY,19510530,80
VNY,19510531,80
VNY,19510601,80
VNY,19510602,80
VNY,19510603,80
VNY,19510604,80
VNY,19510605,80
VNY,19510606,80
VNY,19510607,80
VNY,19510608,80
VNY,19510609,80
VNY,19510610,80
VNY,19510611,80
VNY,19510612,80
VNY,19510613,80
VNY,19510614,80
VNY,19510615,80
VNY,19510616,80
VNY,19510617,80
VNY,19510618,80
VNY,19510619,80
VNY,19510620,80
VNY,19510621,80
VNY,19510622,80
VNY,19510623,80
VNY,19510624,80
VNY,19510625,80
VNY,19510626,80
VNY,19510627,80
VNY,19510628,80
VNY,19510629,80
VNY,19510630,80
VNY,19510701,80
VNY,19510702,80
VNY,19510703,80
VNY,19510704,80
VNY,19510705,80
VNY,19510706,80
VNY,19510707,80
VNY,19510708,80
VNY,19510709,80
VNY,19510710,80
VNY,19510711,80
VNY,19510712,80
VNY,19510713,80
VNY,19510714,80
VNY,19510715,80
VNY,19510716,80
VNY,19510717,80
VNY,19510718,80
VNY,19510719,80
VNY,19510720,80
VNY,19510721,80
VNY,19510722,80
VNY,19510723,80
VNY,19510724,80
VNY,19510725,80
VNY,19510726,80
VNY,19510727,80
VNY,19510728,80
VNY,19510729,80
VNY,19510730,80
VNY,19510731,80
VNY,19510801,80
VNY,19510802,80
VNY,19510803,80
VNY,19510804,80
VNY,19510805,80
VNY,19510806,80
VNY,19510807,80
VNY,19510808,80
VNY,19510809,80
VNY,19510810,80
VNY,19510811,80
VNY,19510812,80
VNY,19510813,80
VNY,19510814,80
VNY,19510815,80
VNY,19510816,80
VNY,19510817,80
VNY,19510818,80
VNY,19510819,80
VNY,19510820,80
VNY,19510821,80
VNY,19510822,80
VNY,19510823,80
VNY,19510824,80
VNY,19510825,80
VNY,19510826,80
VNY,19510827,80
VNY,19510828,80
VNY,19510829,80
VNY,19510830,80
VNY,19510831,80
VNY,19510901,80
VNY,19510902,80
VNY,19510903,80
VNY,19510904,80
VNY,19510905,80
VNY,19510906,80
VNY,19510907,80
VNY,19510908,80
VNY,19510909,80
VNY,19510910,80
VNY,19510911,80
VNY,19510912,80
VNY,19510913,80
VNY,19510914,80
VNY,19510915,80
VNY,19510916,80
VNY,19510917,80
VNY,19510918,80
VNY,19510919,80
VNY,19510920,80
VNY,19510921,80
VNY,19510922,80
VNY,19510923,80
VNY,19510924,80
VNY,19510925,80
VNY,19510926,80
VNY,19510927,80
VNY,19510928,80
VNY,19510929,80
VNY,19510930,80
VNY,19511001,80
VNY,19511002,80
VNY,19511003,80
VNY,19511004,80
VNY,19511005,80
VNY,19511006,80
VNY,19511007,80
VNY,19511008,80
VNY,19511009,80
VNY,19511010,80
VNY,19511011,80
VNY,19511012,80
VNY,19511013,80
VNY,19511014,80
VNY,19511015,80
VNY,19511016,80
VNY,19511017,80
VNY,19511018,80
VNY,19511019,80
VNY,19511020,80
VNY,19511021,80
VNY,19511022,80
VNY,19511023,80
VNY,19511024,80
VNY,19511025,80
VNY,19511026,80
VNY,19511027,80
VNY,19511028,80
VNY,19511029,80
VNY,19511030,80
VNY,19511031,80
VNY,19511101,80
VNY,19511102,80
VNY,19511103,80
VNY,19511104,80
VNY,19511105,80
VNY,19511106,80
VNY,19511107,80
VNY,19511108,80
VNY,19511109,80
VNY,19511110,80
VNY,19511111,80
VNY,19511112,80
VNY,19511113,80
VNY,19511114,80
VNY,19511115,80
VNY,19511116,80
VNY,19511117,80
VNY,19511118,80
VNY,19511119,80
VNY,19511120,80
VNY,19511121,80
VNY,19511122,80
VNY,19511123,80
VNY,19511124,80
VNY,19511125,80
VNY,19511126,80
VNY,19511127,80
VNY,19511128,80
VNY,19511129,80
VNY,19511130,80
VNY,19511201,80
VNY,19511202,80
VNY,19511203,80
VNY,19511204,80
VNY,19511205,80
VNY,19511206,80
VNY,19511207,80
VNY,19511208,80
VNY,19511209,80
VNY,19511210,80
VNY,19511211,80
VNY,19511212,80
VNY,19511213,80
VNY,19511214,80
VNY,19511215,80
VNY,19511216,80
VNY,19511217,80
VNY,19511218,80
VNY,19511219,80
VNY,19511220,80
VNY,19511221,80
VNY,19511222,80
VNY,19511223,80
VNY,19511224,80
VNY,19511225,80
VNY,19511226,80
VNY,19511227,80
VNY,19511228,80
VNY,19511229,80
VNY,19511230,80
VNY,19511231,80
VNY,19520101,80
VNY,19520102,80
VNY,19520103,80
VNY,19520104,80
VNY,19520105,80
VNY,19520106,80
VNY,19520107,80
VNY,19520108,80
VNY,19520109,80
VNY,19520110,80
VNY,19520111,80
VNY,19520112,80
VNY,19520113,80
VNY,19520114,80
VNY,19520115,80
VNY,19520116,80
VNY,19520117,80
VNY,19520118,80
VNY,19520119,80
VNY,19520120,80
VNY,19520121,80
VNY,19520122,80
VNY,19520123,80
VNY,19520124,80
VNY,19520125,80
VNY,19520126,80
VNY,19520127,80
VNY,19520128,80
VNY,19520129,80
VNY,19520130,80
VNY,19520131,80
VNY,19520201,80
VNY,19520202,80
VNY,19520203,80
VNY,19520204,80
VNY,19520205,80
VNY,19520206,80
VNY,19520207,80
VNY,19520208,80
VNY,19520209,80
VNY,19520210,80
VNY,19520211,80
VNY,19520212,80
VNY,19520213,80
VNY,19520214,80
VNY,19520215,80
VNY,19520216,80
VNY,19520217,80
VNY,19520218,80
VNY,19520219,80
VNY,19520220,80
VNY,19520221,80
VNY,19520222,80
VNY,19520223,80
VNY,19520224,80
VNY,19520225,80
VNY,19520226,80
VNY,19520227,80
VNY,19520228,80
VNY,19520229,80
VNY,19520301,80
VNY,19520302,80
VNY,19520303,80
VNY,19520304,80
VNY,19520305,80
VNY,19520306,80
VNY,19520307,80
VNY,19520308,80
VNY,19520309,80
VNY,19520310,80
VNY,19520311,80
VNY,19520312,80
VNY,19520313,80
VNY,19520314,80
VNY,19520315,80
VNY,19520316,80
VNY,19520317,80
VNY,19520318,80
VNY,19520319,80
VNY,19520320,80
VNY,19520321,80
VNY,19520322,80
VNY,19520323,80
VNY,19520324,80
VNY,19520325,80
VNY,19520326,80
VNY,19520327,80
VNY,19520328,80
VNY,19520329,80
VNY,19520330,80
VNY,19520331,80
VNY,19520401,80
VNY,19520402,80
VNY,19520403,80
VNY,19520404,80
VNY,19520405,80
VNY,19520406,80
VNY,19520407,80
VNY,19520408,80
VNY,19520409,80
VNY,19520410,80
VNY,19520411,80
VNY,19520412,80
VNY,19520413,80
VNY,19520414,80
VNY,19520415,80
VNY,19520416,80
VNY,19520417,80
VNY,19520418,80
VNY,19520419,80
VNY,19520420,80
VNY,19520421,80
VNY,19520422,80
VNY,19520423,80
VNY,19520424,80
VNY,19520425,80
VNY,19520426,80
VNY,19520427,80
VNY,19520428,80
VNY,19520429,80
VNY,19520430,80
VNY,19520501,80
VNY,19520502,80
VNY,19520503,80
VNY,19520504,80
VNY,19520505,80
VNY,19520506,80
VNY,19520507,80
VNY,19520508,80
VNY,19520509,80
VNY,19520510,80
VNY,19520511,80
VNY,19520512,80
VNY,19520513,80
VNY,19520514,80
VNY,19520515,80
VNY,19520516,80
VNY,19520517,80
VNY,19520518,80
VNY,19520519,80
VNY,19520520,80
VNY,19520521,80
VNY,19520522,80
VNY,19520523,80
VNY,19520524,80
VNY,19520525,80
VNY,19520526,80
VNY,19520527,80
VNY,19520528,80
VNY,19520529,80
VNY,19520530,80
VNY,19520531,80
VNY,19520601,80
VNY,19520602,80
VNY,19520603,80
VNY,19520604,80
VNY,19520605,80
VNY,19520606,80
VNY,19520607,80
VNY,19520608,80
VNY,19520609,80
VNY,19520610,80
VNY,19520611,80
VNY,19520612,80
VNY,19520613,80
VNY,19520614,80
VNY,19520615,80
VNY,19520616,80
VNY,19520617,80
VNY,19520618,80
VNY,19520619,80
VNY,19520620,80
VNY,19520621,80
VNY,19520622,80
VNY,19520623,80
VNY,19520624,80
VNY,19520625,80
VNY,19520626,80
VNY,19520627,80
VNY,19520628,80
VNY,19520629,80
VNY,19520630,80
VNY,19520701,80
VNY,19520702,80
VNY,19520703,80
VNY,19520704,80
VNY,19520705,80
VNY,19520706,80
VNY,19520707,80
VNY,19520708,80
VNY,19520709,80
VNY,19520710,80
VNY,19520711,80
VNY,19520712,80
VNY,19520713,80
VNY,19520714,80
VNY,19520715,80
VNY,19520716,80
VNY,19520717,80
VNY,19520718,80
VNY,19520719,80
VNY,19520720,80
VNY,19520721,80
VNY,19520722,80
VNY,19520723,80
VNY,19520724,80
VNY,19520725,80
VNY,19520726,80
VNY,19520727,80
VNY,19520728,80
VNY,19520729,80
VNY,19520730,80
VNY,19520731,80
VNY,19520801,80
VNY,19520802,80
VNY,19520803,80
VNY,19520804,80
VNY,19520805,80
VNY,19520806,80
VNY,19520807,80
VNY,19520808,80
VNY,19520809,80
VNY,19520810,80
VNY,19520811,80
VNY,19520812,80
VNY,19520813,80
VNY,19520814,80
VNY,19520815,80
VNY,19520816,80
VNY,19520817,80
VNY,19520818,80
VNY,19520819,80
VNY,19520820,80
VNY,19520821,80
VNY,19520822,80
VNY,19520823,80
VNY,19520824,80
VNY,19520825,80
VNY,19520826,80
VNY,19520827,80
VNY,19520828,80
VNY,19520829,80
VNY,19520830,80
VNY,19520831,80
VNY,19520901,80
VNY,19520902,80
VNY,19520903,80
VNY,19520904,80
VNY,19520905,80
VNY,19520906,80
VNY,19520907,80
VNY,19520908,80
VNY,19520909,80
VNY,19520910,80
VNY,19520911,80
VNY,19520912,80
VNY,19520913,80
VNY,19520914,80
VNY,19520915,80
VNY,19520916,80
VNY,19520917,80
VNY,19520918,80
VNY,19520919,80
VNY,19520920,80
VNY,19520921,80
VNY,19520922,80
VNY,19520923,80
VNY,19520924,80
VNY,19520925,80
VNY,19520926,80
VNY,19520927,80
VNY,19520928,80
VNY,19520929,80
VNY,19520930,80
VNY,19521001,80
VNY,19521002,80
VNY,19521003,80
VNY,19521004,80
VNY,19521005,80
VNY,19521006,80
VNY,19521007,80
VNY,19521008,80
VNY,19521009,80
VNY,19521010,80
VNY,19521011,80
VNY,19521012,80
VNY,19521013,80
VNY,19521014,80
VNY,19521015,80
VNY,19521016,80
VNY,19521017,80
VNY,19521018,80
VNY,19521019,80
VNY,19521020,80
VNY,19521021,80
VNY,19521022,80
VNY,19521023,80
VNY,19521024,80
VNY,19521025,80
VNY,19521026,80
VNY,19521027,80
VNY,19521028,80
VNY,19521029,80
VNY,19521030,80
VNY,19521031,80
VNY,19521101,80
VNY,19521102,80
VNY,19521103,80
VNY,19521104,80
VNY,19521105,80
VNY,19521106,80
VNY,19521107,80
VNY,19521108,80
VNY,19521109,80
VNY,19521110,80
VNY,19521111,80
VNY,19521112,80
VNY,19521113,80
VNY,19521114,80
VNY,19521115,80
VNY,19521116,80
VNY,19521117,80
VNY,19521118,80
VNY,19521119,80
VNY,19521120,80
VNY,19521121,80
VNY,19521122,80
VNY,19521123,80
VNY,19521124,80
VNY,19521125,80
VNY,19521126,80
VNY,19521127,80
VNY,19521128,80
VNY,19521129,80
VNY,19521130,80
VNY,19521201,80
VNY,19521202,80
VNY,19521203,80
VNY,19521204,80
VNY,19521205,80
VNY,19521206,80
VNY,19521207,80
VNY,19521208,80
VNY,19521209,80
VNY,19521210,80
VNY,19521211,80
VNY,19521212,80
VNY,19521213,80
VNY,19521214,80
VNY,19521215,80
VNY,19521216,80
VNY,19521217,80
VNY,19521218,80
VNY,19521219,80
VNY,19521220,80
VNY,19521221,80
VNY,19521222,80
VNY,19521223,80
VNY,19521224,80
VNY,19521225,80
VNY,19521226,80
VNY,19521227,80
VNY,19521228,80
VNY,19521229,80
VNY,19521230,80
VNY,19521231,80
VNY,19530101,80
VNY,19530102,80
VNY,19530103,80
VNY,19530104,80
VNY,19530105,80
VNY,19530106,80
VNY,19530107,80
VNY,19530108,80
VNY,19530109,80
VNY,19530110,80
VNY,19530111,80
VNY,19530112,80
VNY,19530113,80
VNY,19530114,80
VNY,19530115,80
VNY,19530116,80
VNY,19530117,80
VNY,19530118,80
VNY,19530119,80
VNY,19530120,80
VNY,19530121,80
VNY,19530122,80
VNY,19530123,80
VNY,19530124,80
VNY,19530125,80
VNY,19530126,80
VNY,19530127,80
VNY,19530128,80
VNY,19530129,80
VNY,19530130,80
VNY,19530131,80
VNY,19530201,80
VNY,19530202,80
VNY,19530203,80
VNY,19530204,80
VNY,19530205,80
VNY,19530206,80
VNY,19530207,80
VNY,19530208,80
VNY,19530209,80
VNY,19530210,80
VNY,19530211,80
VNY,19530212,80
VNY,19530213,80
VNY,19530214,80
VNY,19530215,80
VNY,19530216,80
VNY,19530217,80
VNY,19530218,80
VNY,19530219,80
VNY,19530220,80
VNY,19530221,80
VNY,19530222,80
VNY,19530223,80
VNY,19530224,80
VNY,19530225,80
VNY,19530226,80
VNY,19530227,80
VNY,19530228,80
VNY,19530301,80
VNY,19530302,80
VNY,19530303,80
VNY,19530304,80
VNY,19530305,80
VNY,19530306,80
VNY,19530307,80
VNY,19530308,80
VNY,19530309,80
VNY,19530310,80
VNY,19530311,80
VNY,19530312,80
VNY,19530313,80
VNY,19530314,80
VNY,19530315,80
VNY,19530316,80
VNY,19530317,80
VNY,19530318,80
VNY,19530319,80
VNY,19530320,80
VNY,19530321,80
VNY,19530322,80
VNY,19530323,80
VNY,19530324,80
VNY,19530325,80
VNY,19530326,80
VNY,19530327,80
VNY,19530328,80
VNY,19530329,80
VNY,19530330,80
VNY,19530331,80
VNY,19530401,80
VNY,19530402,80
VNY,19530403,80
VNY,19530404,80
VNY,19530405,80
VNY,19530406,80
VNY,19530407,80
VNY,19530408,80
VNY,19530409,80
VNY,19530410,80
VNY,19530411,80
VNY,19530412,80
VNY,19530413,80
VNY,19530414,80
VNY,19530415,80
VNY,19530416,80
VNY,19530417,80
VNY,19530418,80
VNY,19530419,80
VNY,19530420,80
VNY,19530421,80
VNY,19530422,80
VNY,19530423,80
VNY,19530424,80
VNY,19530425,80
VNY,19530426,80
VNY,19530427,80
VNY,19530428,80
VNY,19530429,80
VNY,19530430,80
VNY,19530501,80
VNY,19530502,80
VNY,19530503,80
VNY,19530504,80
VNY,19530505,80
VNY,19530506,80
VNY,19530507,80
VNY,19530508,80
VNY,19530509,80
VNY,19530510,80
VNY,19530511,80
VNY,19530512,80
VNY,19530513,80
VNY,19530514,80
VNY,19530515,80
VNY,19530516,80
VNY,19530517,80
VNY,19530518,80
VNY,19530519,80
VNY,19530520,80
VNY,19530521,80
VNY,19530522,80
VNY,19530523,80
VNY,19530524,80
VNY,19530525,80
VNY,19530526,80
VNY,19530527,80
VNY,19530528,80
VNY,19530529,80
VNY,19530530,80
VNY,19530531,80
VNY,19530601,80
VNY,19530602,80
VNY,19530603,80
VNY,19530604,80
VNY,19530605,80
VNY,19530606,80
VNY,19530607,80
VNY,19530608,80
VNY,19530609,80
VNY,19530610,80
VNY,19530611,80
VNY,19530612,80
VNY,19530613,80
VNY,19530614,80
VNY,19530615,80
VNY,19530616,80
VNY,19530617,80
VNY,19530618,80
VNY,19530619,80
VNY,19530620,80
VNY,19530621,80
VNY,19530622,80
VNY,19530623,80
VNY,19530624,80
VNY,19530625,80
VNY,19530626,80
VNY,19530627,80
VNY,19530628,80
VNY,19530629,80
VNY,19530630,80
VNY,19530701,80
VNY,19530702,80
VNY,19530703,80
VNY,19530704,80
VNY,19530705,80
VNY,19530706,80
VNY,19530707,80
VNY,19530708,80
VNY,19530709,80
VNY,19530710,80
VNY,19530711,80
VNY,19530712,80
VNY,19530713,80
VNY,19530714,80
VNY,19530715,80
VNY,19530716,80
VNY,19530717,80
VNY,19530718,80
VNY,19530719,80
VNY,19530720,80
VNY,19530721,80
VNY,19530722,80
VNY,19530723,80
VNY,19530724,80
VNY,19530725,80
VNY,19530726,80
VNY,19530727,80
VNY,19530728,80
VNY,19530729,80
VNY,19530730,80
VNY,19530731,80
VNY,19530801,80
VNY,19530802,80
VNY,19530803,80
VNY,19530804,80
VNY,19530805,80
VNY,19530806,80
VNY,19530807,80
VNY,19530808,80
VNY,19530809,80
VNY,19530810,80
VNY,19530811,80
VNY,19530812,80
VNY,19530813,80
VNY,19530814,80
VNY,19530815,80
VNY,19530816,80
VNY,19530817,80
VNY,19530818,80
VNY,19530819,80
VNY,19530820,80
VNY,19530821,80
VNY,19530822,80
VNY,19530823,80
VNY,19530824,80
VNY,19530825,80
VNY,19530826,80
VNY,19530827,80
VNY,19530828,80
VNY,19530829,80
VNY,19530830,80
VNY,19530831,80
VNY,19530901,80
VNY,19530902,80
VNY,19530903,80
VNY,19530904,80
VNY,19530905,80
VNY,19530906,80
VNY,19530907,80
VNY,19530908,80
VNY,19530909,80
VNY,19530910,80
VNY,19530911,80
VNY,19530912,80
VNY,19530913,80
VNY,19530914,80
VNY,19530915,80
VNY,19530916,80
VNY,19530917,80
VNY,19530918,80
VNY,19530919,80
VNY,19530920,80
VNY,19530921,80
VNY,19530922,80
VNY,19530923,80
VNY,19530924,80
VNY,19530925,80
VNY,19530926,80
VNY,19530927,80
VNY,19530928,80
VNY,19530929,80
VNY,19530930,80
VNY,19531001,80
VNY,19531002,80
VNY,19531003,80
VNY,19531004,80
VNY,19531005,80
VNY,19531006,80
VNY,19531007,80
VNY,19531008,80
VNY,19531009,80
VNY,19531010,80
VNY,19531011,80
VNY,19531012,80
VNY,19531013,80
VNY,19531014,80
VNY,19531015,80
VNY,19531016,80
VNY,19531017,80
VNY,19531018,80
VNY,19531019,80
VNY,19531020,80
VNY,19531021,80
VNY,19531022,80
VNY,19531023,80
VNY,19531024,80
VNY,19531025,80
VNY,19531026,80
VNY,19531027,80
VNY,19531028,80
VNY,19531029,80
VNY,19531030,80
VNY,19531031,80
VNY,19531101,80
VNY,19531102,80
VNY,19531103,80
VNY,19531104,80
VNY,19531105,80
VNY,19531106,80
VNY,19531107,80
VNY,19531108,80
VNY,19531109,80
VNY,19531110,80
VNY,19531111,80
VNY,19531112,80
VNY,19531113,80
VNY,19531114,80
VNY,19531115,80
VNY,19531116,80
VNY,19531117,80
VNY,19531118,80
VNY,19531119,80
VNY,19531120,80
VNY,19531121,80
VNY,19531122,80
VNY,19531123,80
VNY,19531124,80
VNY,19531125,80
VNY,19531126,80
VNY,19531127,80
VNY,19531128,80
VNY,19531129,80
VNY,19531130,80
VNY,19531201,80
VNY,19531202,80
VNY,19531203,80
VNY,19531204,80
VNY,19531205,80
VNY,19531206,80
VNY,19531207,80
VNY,19531208,80
VNY,19531209,80
VNY,19531210,80
VNY,19531211,80
VNY,19531212,80
VNY,19531213,80
VNY,19531214,80
VNY,19531215,80
VNY,19531216,80
VNY,19531217,80
VNY,19531218,80
VNY,19531219,80
VNY,19531220,80
VNY,19531221,80
VNY,19531222,80
VNY,19531223,80
VNY,19531224,80
VNY,19531225,80
VNY,19531226,80
VNY,19531227,80
VNY,19531228,80
VNY,19531229,80
VNY,19531230,80
VNY,19531231,80
VNY,19540101,80
VNY,19540102,80
VNY,19540103,80
VNY,19540104,80
VNY,19540105,80
VNY,19540106,80
VNY,19540107,80
VNY,19540108,80
VNY,19540109,80
VNY,19540110,80
VNY,19540111,80
VNY,19540112,80
VNY,19540113,80
VNY,19540114,80
VNY,19540115,80
VNY,19540116,80
VNY,19540117,80
VNY,19540118,80
VNY,19540119,80
VNY,19540120,80
VNY,19540121,80
VNY,19540122,80
VNY,19540123,80
VNY,19540124,80
VNY,19540125,80
VNY,19540126,80
VNY,19540127,80
VNY,19540128,80
VNY,19540129,80
VNY,19540130,80
VNY,19540131,80
VNY,19540201,80
VNY,19540202,80
VNY,19540203,80
VNY,19540204,80
VNY,19540205,80
VNY,19540206,80
VNY,19540207,80
VNY,19540208,80
VNY,19540209,80
VNY,19540210,80
VNY,19540211,80
VNY,19540212,80
VNY,19540213,80
VNY,19540214,80
VNY,19540215,80
VNY,19540216,80
VNY,19540217,80
VNY,19540218,80
VNY,19540219,80
VNY,19540220,80
VNY,19540221,80
VNY,19540222,80
VNY,19540223,80
VNY,19540224,80
VNY,19540225,80
VNY,19540226,80
VNY,19540227,80
VNY,19540228,80
VNY,19540301,80
VNY,19540302,80
VNY,19540303,80
VNY,19540304,80
VNY,19540305,80
VNY,19540306,80
VNY,19540307,80
VNY,19540308,80
VNY,19540309,80
VNY,19540310,80
VNY,19540311,80
VNY,19540312,80
VNY,19540313,80
VNY,19540314,80
VNY,19540315,80
VNY,19540316,80
VNY,19540317,80
VNY,19540318,80
VNY,19540319,80
VNY,19540320,80
VNY,19540321,80
VNY,19540322,80
VNY,19540323,80
VNY,19540324,80
VNY,19540325,80
VNY,19540326,80
VNY,19540327,80
VNY,19540328,80
VNY,19540329,80
VNY,19540330,80
VNY,19540331,80
VNY,19540401,80
VNY,19540402,80
VNY,19540403,80
VNY,19540404,80
VNY,19540405,80
VNY,19540406,80
VNY,19540407,80
VNY,19540408,80
VNY,19540409,80
VNY,19540410,80
VNY,19540411,80
VNY,19540412,80
VNY,19540413,80
VNY,19540414,80
VNY,19540415,80
VNY,19540416,80
VNY,19540417,80
VNY,19540418,80
VNY,19540419,80
VNY,19540420,80
VNY,19540421,80
VNY,19540422,80
VNY,19540423,80
VNY,19540424,80
VNY,19540425,80
VNY,19540426,80
VNY,19540427,80
VNY,19540428,80
VNY,19540429,80
VNY,19540430,80
VNY,19540501,80
VNY,19540502,80
VNY,19540503,80
VNY,19540504,80
VNY,19540505,80
VNY,19540506,80
VNY,19540507,80
VNY,19540508,80
VNY,19540509,80
VNY,19540510,80
VNY,19540511,80
VNY,19540512,80
VNY,19540513,80
VNY,19540514,80
VNY,19540515,80
VNY,19540516,80
VNY,19540517,80
VNY,19540518,80
VNY,19540519,80
VNY,19540520,80
VNY,19540521,80
VNY,19540522,80
VNY,19540523,80
VNY,19540524,80
VNY,19540525,80
VNY,19540526,80
VNY,19540527,80
VNY,19540528,80
VNY,19540529,80
VNY,19540530,80
VNY,19540531,80
VNY,19540601,80
VNY,19540602,80
VNY,19540603,80
VNY,19540604,80
VNY,19540605,80
VNY,19540606,80
VNY,19540607,80
VNY,19540608,80
VNY,19540609,80
VNY,19540610,80
VNY,19540611,80
VNY,19540612,80
VNY,19540613,80
VNY,19540614,80
VNY,19540615,80
VNY,19540616,80
VNY,19540617,80
VNY,19540618,80
VNY,19540619,80
VNY,19540620,80
VNY,19540621,80
VNY,19540622,80
VNY,19540623,80
VNY,19540624,80
VNY,19540625,80
VNY,19540626,80
VNY,19540627,80
VNY,19540628,80
VNY,19540629,80
VNY,19540630,80
VNY,19540701,80
VNY,19540702,80
VNY,19540703,80
VNY,19540704,80
VNY,19540705,80
VNY,19540706,80
VNY,19540707,80
VNY,19540708,80
VNY,19540709,80
VNY,19540710,80
VNY,19540711,80
VNY,19540712,80
VNY,19540713,80
VNY,19540714,80
VNY,19540715,80
VNY,19540716,80
VNY,19540717,80
VNY,19540718,80
VNY,19540719,80
VNY,19540720,80
VNY,19540721,80
VNY,19540722,80
VNY,19540723,80
VNY,19540724,80
VNY,19540725,80
VNY,19540726,80
VNY,19540727,80
VNY,19540728,80
VNY,19540729,80
VNY,19540730,80
VNY,19540731,80
VNY,19540801,80
VNY,19540802,80
VNY,19540803,80
VNY,19540804,80
VNY,19540805,80
VNY,19540806,80
VNY,19540807,80
VNY,19540808,80
VNY,19540809,80
VNY,19540810,80
VNY,19540811,80
VNY,19540812,80
VNY,19540813,80
VNY,19540814,80
VNY,19540815,80
VNY,19540816,80
VNY,19540817,80
VNY,19540818,80
VNY,19540819,80
VNY,19540820,80
VNY,19540821,80
VNY,19540822,80
VNY,19540823,80
VNY,19540824,80
VNY,19540825,80
VNY,19540826,80
VNY,19540827,80
VNY,19540828,80
VNY,19540829,80
VNY,19540830,80
VNY,19540831,80
VNY,19540901,80
VNY,19540902,80
VNY,19540903,80
VNY,19540904,80
VNY,19540905,80
VNY,19540906,80
VNY,19540907,80
VNY,19540908,80
VNY,19540909,80
VNY,19540910,80
VNY,19540911,80
VNY,19540912,80
VNY,19540913,80
VNY,19540914,80
VNY,19540915,80
VNY,19540916,80
VNY,19540917,80
VNY,19540918,80
VNY,19540919,80
VNY,19540920,80
VNY,19540921,80
VNY,19540922,80
VNY,19540923,80
VNY,19540924,80
VNY,19540925,80
VNY,19540926,80
VNY,19540927,80
VNY,19540928,80
VNY,19540929,80
VNY,19540930,80
VNY,19541001,80
VNY,19541002,80
VNY,19541003,80
VNY,19541004,80
VNY,19541005,80
VNY,19541006,80
VNY,19541007,80
VNY,19541008,80
VNY,19541009,80
VNY,19541010,80
VNY,19541011,80
VNY,19541012,80
VNY,19541013,80
VNY,19541014,80
VNY,19541015,80
VNY,19541016,80
VNY,19541017,80
VNY,19541018,80
VNY,19541019,80
VNY,19541020,80
VNY,19541021,80
VNY,19541022,80
VNY,19541023,80
VNY,19541024,80
VNY,19541025,80
VNY,19541026,80
VNY,19541027,80
VNY,19541028,80
VNY,19541029,80
VNY,19541030,80
VNY,19541031,80
VNY,19541101,80
VNY,19541102,80
